user_id,churned,days_since_last_trip_x,days_since_last_session,trips_last_7_days,trips_last_30_days_x,trips_last_60_days,trips_last_90_days,monetary_total_x,monetary_avg,trips_lifetime,monetary_last_30d,days_since_last_trip_y,trips_last_30_days_y,monetary_total_y,recency_score,frequency_score,monetary_score,rfm_score_combined,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,avg_driver_received,sessions_last_30d,sessions_last_60d,avg_time_on_app,avg_pages_visited,session_conversion_rate,engagement_score,account_age_days,r30,p30,activity_trend,activity_ratio,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R01436,0,18,0.0,0,2,4,6,607.46,20.95,29,37.08,18,2,607.46,2,3,5,10,29.52,16.17,1.18,0.34,0.31,0.24,0.31,0,4.134,4.134,2.0,2.0,77.5,3.0,0.5,232.5,117,2.0,2.0,0.0,1.0,29,0,4.0,1,2
R01437,0,5,0.0,1,2,2,3,378.82,18.94,20,52.332,5,2,378.82,4,3,3,10,35.8,16.01,1.12,0.2,0.45,0.25,0.2,0,4.295,4.295,5.0,5.0,24.4,3.4,0.0,82.96,722,2.0,0.0,2.0,2.0,19,0,4.8,0,1
R01438,0,41,0.0,0,0,1,5,349.55,18.4,19,0.0,41,0,349.55,1,1,3,5,22.89,14.68,1.15,0.47,0.32,0.21,0.0,0,4.132,4.132,5.0,5.0,145.2,2.2,0.0,319.44,329,0.0,1.0,-1.0,0.0,18,0,3.6,0,2
R01439,0,9,0.0,0,1,3,3,289.96,17.06,17,37.652,9,1,289.96,4,2,1,7,36.47,13.46,1.18,0.53,0.24,0.29,0.24,0,4.294,4.294,6.0,6.0,51.0,2.17,0.0,110.67,493,1.0,2.0,-1.0,0.5,17,1,5.0,1,0
R01440,0,2,0.0,1,2,4,4,286.54,16.86,17,35.19,2,2,286.54,5,3,1,9,33.76,14.77,1.1,0.29,0.59,0.35,0.29,0,4.147,4.147,3.0,3.0,148.67,4.0,0.0,594.68,361,2.0,2.0,0.0,1.0,17,0,5.0,0,1
R01441,0,10,0.0,0,2,3,4,367.8,17.51,21,35.879000000000005,10,2,367.8,3,3,3,9,33.14,15.04,1.11,0.29,0.33,0.24,0.24,0,4.233,4.233,7.0,7.0,231.57,2.43,0.14,562.72,327,2.0,1.0,1.0,2.0,21,0,4.8,0,0
R01442,0,22,0.0,0,1,1,3,217.97,15.57,14,22.4,22,1,217.97,2,2,1,5,29.29,14.17,1.06,0.21,0.07,0.29,0.14,0,4.314,4.314,4.0,4.0,38.5,2.25,0.0,86.62,506,1.0,0.0,1.0,1.0,14,0,5.0,0,2
R01443,0,20,0.0,0,2,6,7,410.05,18.64,22,24.95,20,2,410.05,2,3,4,9,29.55,15.78,1.1,0.41,0.32,0.36,0.18,0,4.136,4.136,10.0,10.0,112.5,2.9,0.1,326.25,607,2.0,4.0,-2.0,0.5,22,1,4.4,1,2
R01444,0,72,0.0,0,0,0,3,513.09,19.0,27,0.0,72,0,513.09,1,1,5,7,33.74,15.42,1.15,0.37,0.37,0.22,0.11,0,4.285,4.285,5.0,5.0,224.6,3.6,0.0,808.56,607,0.0,0.0,0.0,0.0,26,0,4.7,0,1
R01446,0,23,0.0,0,3,8,9,641.3,20.69,31,56.566,23,3,641.3,2,4,5,11,34.03,15.64,1.19,0.39,0.58,0.42,0.16,0,4.148,4.148,6.0,6.0,260.33,3.17,0.0,825.25,547,3.0,5.0,-2.0,0.6,30,0,4.3,0,1
R01447,1,0,0.0,1,1,3,7,299.09,15.74,19,11.330000000000002,0,1,299.09,5,2,2,9,30.47,13.82,1.07,0.26,0.26,0.42,0.16,0,4.089,4.089,8.0,8.0,349.62,2.38,0.12,832.1,653,1.0,2.0,-1.0,0.5,19,1,4.3,0,1
R01448,0,16,0.0,0,2,2,4,427.45,26.72,16,104.24799999999999,16,2,427.45,3,3,4,10,32.5,19.22,1.21,0.31,0.19,0.31,0.25,0,4.175,4.175,7.0,7.0,32.86,3.86,0.14,126.84,384,2.0,0.0,2.0,2.0,16,0,5.0,1,2
R01449,0,57,0.0,0,0,1,4,255.88,18.28,14,0.0,57,0,255.88,1,1,1,3,26.29,15.54,1.11,0.21,0.43,0.21,0.29,0,4.086,4.086,7.0,7.0,75.29,2.29,0.14,172.41,374,0.0,1.0,-1.0,0.0,14,0,4.2,0,1
R01450,0,9,0.0,0,1,5,8,366.03,17.43,21,41.684,9,1,366.03,4,2,3,9,30.86,13.51,1.15,0.19,0.43,0.29,0.19,0,4.267,4.267,2.0,2.0,23.0,3.0,0.5,69.0,551,1.0,4.0,-3.0,0.25,21,0,4.5,1,1
R01451,0,24,0.0,0,2,4,5,440.28,20.01,22,38.922,24,2,440.28,2,3,4,9,30.23,15.67,1.17,0.36,0.27,0.27,0.23,0,4.127,4.127,5.0,5.0,23.2,1.8,0.0,41.76,189,2.0,2.0,0.0,1.0,22,1,3.9,0,0
R01452,0,2,0.0,1,1,4,5,402.56,18.3,22,6.99,2,1,402.56,5,2,4,11,28.09,15.96,1.07,0.32,0.45,0.18,0.14,0,4.436,4.436,5.0,5.0,84.4,3.2,0.2,270.08,63,1.0,3.0,-2.0,0.33,21,0,5.0,0,1
R01453,1,1,0.0,2,4,8,8,504.55,19.41,26,76.08000000000001,1,4,504.55,5,5,5,15,27.38,16.09,1.14,0.38,0.31,0.23,0.19,0,4.088,4.088,7.0,7.0,50.14,2.14,0.14,107.3,170,4.0,4.0,0.0,1.0,25,1,4.5,0,0
R01454,0,3,0.0,1,1,4,4,476.99,25.1,19,14.89,3,1,476.99,5,2,5,12,32.68,18.96,1.22,0.42,0.32,0.32,0.37,0,3.853,3.853,6.0,6.0,43.0,3.0,0.17,129.0,726,1.0,3.0,-2.0,0.33,19,0,4.2,0,2
R01455,0,4,0.0,1,1,3,5,373.27,16.97,22,12.48,4,1,373.27,5,2,3,10,29.59,13.92,1.15,0.27,0.55,0.41,0.09,0,4.127,4.127,5.0,5.0,92.2,3.4,0.0,313.48,596,1.0,2.0,-1.0,0.5,21,1,4.1,1,1
R01456,0,5,0.0,1,2,4,4,295.82,17.4,17,56.321,5,2,295.82,4,3,2,9,28.65,15.06,1.1,0.47,0.29,0.35,0.0,0,4.312,4.312,4.0,4.0,134.25,1.5,0.0,201.38,100,2.0,2.0,0.0,1.0,17,0,3.1,1,2
R01457,0,15,0.0,0,3,4,6,434.35,17.37,25,39.79,15,3,434.35,3,4,4,11,30.24,14.79,1.1,0.28,0.08,0.24,0.16,0,4.264,4.264,5.0,5.0,33.0,2.6,0.2,85.8,433,3.0,1.0,2.0,3.0,25,1,3.8,0,0
R01458,0,7,0.0,0,1,3,4,380.33,17.29,22,10.582,7,1,380.33,4,2,3,9,32.0,14.69,1.1,0.32,0.14,0.32,0.27,0,4.159,4.159,4.0,4.0,43.75,3.75,0.0,164.06,690,1.0,2.0,-1.0,0.5,22,1,3.9,1,0
R01459,0,12,0.0,0,2,4,5,341.24,17.96,19,33.87,12,2,341.24,3,3,2,8,27.11,14.94,1.12,0.32,0.16,0.16,0.11,0,3.974,3.974,4.0,4.0,108.0,4.5,0.0,486.0,417,2.0,2.0,0.0,1.0,18,0,5.0,0,0
R01460,1,12,0.0,0,2,3,7,300.43,15.02,20,36.9,12,2,300.43,3,3,2,8,34.2,13.6,1.08,0.25,0.3,0.2,0.15,0,4.3,4.3,8.0,8.0,103.12,2.12,0.12,218.61,183,2.0,1.0,1.0,2.0,19,1,4.6,1,0
R01462,1,3,0.0,1,3,4,5,616.3,28.01,22,54.0,3,3,616.3,5,4,5,14,32.95,20.15,1.23,0.36,0.32,0.36,0.36,0,4.177,4.177,6.0,6.0,75.33,2.0,0.17,150.66,679,3.0,1.0,2.0,3.0,22,0,4.6,0,0
R01463,0,0,0.0,2,4,5,7,540.27,21.61,25,93.166,0,4,540.27,5,5,5,15,30.76,17.2,1.16,0.4,0.52,0.44,0.16,0,4.172,4.172,1.0,1.0,365.0,2.0,0.0,730.0,151,4.0,1.0,3.0,4.0,25,0,4.3,1,1
R01465,1,10,0.0,0,2,4,7,380.49,19.02,20,26.61,10,2,380.49,3,3,3,9,35.15,15.4,1.18,0.4,0.3,0.25,0.3,0,4.115,4.115,4.0,4.0,420.5,3.25,0.25,1366.62,172,2.0,2.0,0.0,1.0,18,0,4.2,1,0
R01466,0,46,0.0,0,0,2,2,242.61,15.16,16,0.0,46,0,242.61,1,1,1,3,27.75,13.77,1.06,0.31,0.5,0.12,0.12,0,4.281,4.281,7.0,7.0,306.86,3.71,0.0,1138.45,478,0.0,2.0,-2.0,0.0,16,0,5.0,0,1
R01467,0,5,0.0,1,1,4,5,569.17,19.63,29,23.07,5,1,569.17,4,2,5,11,30.0,15.61,1.19,0.17,0.45,0.41,0.28,0,4.079,4.079,3.0,3.0,248.0,3.0,0.0,744.0,276,1.0,3.0,-2.0,0.33,29,0,4.2,1,1
R01468,0,12,0.0,0,2,4,5,462.83,19.28,24,50.414,12,2,462.83,3,3,5,11,34.96,16.4,1.11,0.29,0.12,0.25,0.08,0,4.188,4.188,3.0,3.0,130.33,3.33,0.33,434.0,97,2.0,2.0,0.0,1.0,23,1,4.1,0,2
R01469,0,6,0.0,1,1,3,5,410.59,21.61,19,13.46,6,1,410.59,4,2,4,10,29.16,17.17,1.18,0.16,0.26,0.21,0.26,0,4.021,4.021,3.0,3.0,200.33,3.33,0.0,667.1,182,1.0,2.0,-1.0,0.5,19,1,4.8,0,0
R01470,0,23,0.0,0,1,2,6,462.09,20.09,23,16.809,23,1,462.09,2,2,5,9,34.26,15.72,1.12,0.3,0.48,0.22,0.13,0,4.048,4.048,10.0,10.0,44.7,2.6,0.1,116.22,343,1.0,1.0,0.0,1.0,23,1,4.9,0,1
R01471,0,65,0.0,0,0,0,2,212.32,15.17,14,0.0,65,0,212.32,1,1,1,3,31.21,13.53,1.06,0.29,0.14,0.43,0.21,0,4.279,4.279,11.0,11.0,129.91,2.45,0.09,318.28,81,0.0,0.0,0.0,0.0,13,0,3.7,1,1
R01472,0,1,0.0,2,3,3,6,454.07,18.16,25,51.54,1,3,454.07,5,4,4,13,37.6,14.49,1.15,0.72,0.28,0.32,0.24,0,4.176,4.176,9.0,9.0,235.78,2.78,0.22,655.47,126,3.0,0.0,3.0,3.0,25,0,4.9,2,2
R01473,0,4,0.0,1,1,2,3,398.89,18.99,21,37.02,4,1,398.89,5,2,4,11,33.48,16.48,1.1,0.33,0.52,0.43,0.24,0,4.395,4.395,2.0,2.0,46.0,3.0,0.5,138.0,582,1.0,1.0,0.0,1.0,21,0,4.3,0,1
R01474,0,12,0.0,0,1,5,5,304.73,17.93,17,20.7,12,1,304.73,3,2,2,7,32.59,14.22,1.18,0.29,0.41,0.24,0.24,0,4.106,4.106,1.0,1.0,42.0,3.0,0.0,126.0,395,1.0,4.0,-3.0,0.25,17,0,5.0,0,1
R01476,0,2,0.0,1,2,4,6,274.06,16.12,17,28.194,2,2,274.06,5,3,1,9,31.24,14.07,1.08,0.29,0.18,0.29,0.12,0,4.088,4.088,3.0,3.0,148.67,3.0,0.0,446.01,658,2.0,2.0,0.0,1.0,17,0,3.5,0,0
R01477,0,0,0.0,3,5,6,9,338.6,15.39,22,69.141,0,5,338.6,5,5,2,12,31.82,13.32,1.1,0.27,0.32,0.27,0.27,0,4.05,4.05,3.0,3.0,20.67,4.33,0.0,89.5,160,5.0,1.0,4.0,5.0,21,0,4.1,0,2
R01478,0,23,0.0,0,1,5,5,154.54,14.05,11,20.73,23,1,154.54,2,2,1,5,33.64,13.27,1.05,0.36,0.45,0.27,0.18,0,4.109,4.109,2.0,2.0,43.0,3.5,0.0,150.5,165,1.0,4.0,-3.0,0.25,11,0,4.2,1,1
R01479,0,16,0.0,0,3,4,7,523.34,20.93,25,51.638000000000005,16,3,523.34,3,4,5,12,31.84,16.19,1.22,0.4,0.2,0.44,0.24,0,4.1,4.1,2.0,2.0,24.5,1.0,0.0,24.5,495,3.0,1.0,2.0,3.0,25,0,5.0,1,0
R01480,0,6,0.0,1,3,4,7,550.2,18.34,30,79.215,6,3,550.2,4,4,5,13,27.57,15.41,1.11,0.27,0.2,0.43,0.1,0,4.16,4.16,5.0,5.0,150.6,3.6,0.4,542.16,523,3.0,1.0,2.0,3.0,27,0,4.6,1,2
R01481,1,36,0.0,0,0,2,7,505.58,21.07,24,0.0,36,0,505.58,1,1,5,7,33.96,16.92,1.18,0.38,0.46,0.17,0.25,0,4.554,4.554,9.0,9.0,29.44,2.78,0.33,81.84,493,0.0,2.0,-2.0,0.0,23,0,4.9,0,1
R01482,0,42,0.0,0,0,2,2,522.29,19.34,27,0.0,42,0,522.29,1,1,5,7,37.7,15.97,1.17,0.19,0.22,0.22,0.22,0,4.048,4.048,7.0,7.0,300.43,2.86,0.0,859.23,93,0.0,2.0,-2.0,0.0,26,1,5.0,0,0
R01484,0,10,0.0,0,3,4,5,420.7,18.29,23,58.44,10,3,420.7,3,4,4,11,35.09,15.77,1.13,0.22,0.17,0.17,0.13,0,3.983,3.983,6.0,6.0,46.33,3.0,0.0,138.99,339,3.0,1.0,2.0,3.0,21,0,4.1,1,0
R01485,0,11,0.0,0,2,4,7,451.29,21.49,21,48.715,11,2,451.29,3,3,4,10,27.71,15.34,1.21,0.29,0.33,0.33,0.24,0,4.414,4.414,8.0,8.0,54.75,2.75,0.12,150.56,60,2.0,2.0,0.0,1.0,21,0,4.5,1,0
R01486,0,4,0.0,1,5,5,8,465.19,17.89,26,73.97,4,5,465.19,5,5,5,15,27.92,15.27,1.1,0.27,0.15,0.19,0.12,0,4.123,4.123,2.0,2.0,10.5,2.5,0.0,26.25,135,5.0,0.0,5.0,5.0,25,0,3.5,0,2
R01487,0,4,0.0,1,1,3,5,544.07,23.66,23,17.95,4,1,544.07,5,2,5,12,32.04,17.89,1.15,0.61,0.17,0.35,0.17,0,4.113,4.113,6.0,6.0,116.67,1.5,0.5,175.0,559,1.0,2.0,-1.0,0.5,22,1,3.8,2,0
R01488,0,12,0.0,0,2,5,8,296.51,16.47,18,28.380000000000003,12,2,296.51,3,3,2,8,29.06,14.62,1.07,0.39,0.22,0.22,0.22,0,4.228,4.228,6.0,6.0,32.0,2.5,0.0,80.0,664,2.0,3.0,-1.0,0.67,18,0,5.0,0,0
R01489,1,77,0.0,0,0,0,2,491.19,21.36,23,0.0,77,0,491.19,1,1,5,7,28.48,16.16,1.22,0.39,0.17,0.39,0.26,0,4.061,4.061,5.0,5.0,114.4,1.8,0.0,205.92,460,0.0,0.0,0.0,0.0,23,0,4.5,1,2
R01490,0,9,0.0,0,2,2,6,329.47,20.59,16,74.79,9,2,329.47,4,3,2,9,26.44,14.47,1.23,0.5,0.12,0.12,0.19,0,4.231,4.231,8.0,8.0,147.25,3.25,0.0,478.56,99,2.0,0.0,2.0,2.0,16,0,5.0,1,0
R01491,0,42,0.0,0,0,2,7,456.3,20.74,22,0.0,42,0,456.3,1,1,4,6,37.59,15.56,1.2,0.23,0.23,0.32,0.36,0,4.4,4.4,3.0,3.0,35.67,3.0,0.33,107.01,528,0.0,2.0,-2.0,0.0,22,0,3.9,0,2
R01492,0,6,0.0,1,2,3,6,303.21,18.95,16,42.664,6,2,303.21,4,3,2,9,27.31,16.2,1.14,0.31,0.5,0.25,0.19,0,4.162,4.162,7.0,7.0,23.71,3.14,0.0,74.45,459,2.0,1.0,1.0,2.0,15,0,4.7,1,1
R01493,0,18,0.0,0,1,4,6,300.98,18.81,16,19.14,18,1,300.98,2,2,2,6,30.88,15.16,1.16,0.62,0.19,0.12,0.31,0,3.931,3.931,9.0,9.0,31.22,2.89,0.44,90.23,228,1.0,3.0,-2.0,0.33,15,0,4.4,3,2
R01494,0,7,0.0,0,1,3,5,494.5,17.66,28,24.156,7,1,494.5,4,2,5,11,34.07,14.39,1.12,0.32,0.32,0.32,0.29,0,4.314,4.314,2.0,2.0,40.0,3.0,0.0,120.0,707,1.0,2.0,-1.0,0.5,28,0,4.6,0,0
R01495,0,16,0.0,0,1,3,4,244.36,17.45,14,15.89,16,1,244.36,3,2,1,6,31.93,15.04,1.08,0.43,0.57,0.07,0.14,0,4.407,4.407,8.0,8.0,258.38,2.88,0.75,744.13,438,1.0,2.0,-1.0,0.5,14,0,4.0,2,1
R01496,1,2,0.0,1,1,3,8,488.1,18.77,26,26.152,2,1,488.1,5,2,5,12,32.19,15.74,1.13,0.27,0.54,0.27,0.15,0,4.115,4.115,3.0,3.0,35.67,3.33,0.0,118.78,662,1.0,2.0,-1.0,0.5,26,0,4.5,0,1
R01497,0,16,0.0,0,1,2,6,443.58,21.12,21,15.04,16,1,443.58,3,2,4,9,29.33,15.94,1.22,0.33,0.43,0.14,0.33,0,4.033,4.033,9.0,9.0,17.67,2.67,0.0,47.18,280,1.0,1.0,0.0,1.0,21,1,4.9,1,1
R01498,0,16,0.0,0,1,6,7,514.04,21.42,24,27.398,16,1,514.04,3,2,5,10,35.04,16.0,1.21,0.33,0.33,0.33,0.38,0,4.429,4.429,7.0,7.0,60.29,3.57,0.0,215.24,498,1.0,5.0,-4.0,0.2,24,0,4.7,0,2
R01499,0,3,0.0,1,1,2,3,321.89,17.88,18,11.39,3,1,321.89,5,2,2,9,35.06,13.7,1.18,0.22,0.56,0.17,0.22,0,4.133,4.133,3.0,3.0,31.67,3.0,0.0,95.01,714,1.0,1.0,0.0,1.0,18,0,3.5,0,1
R01500,0,33,0.0,0,0,1,1,240.53,17.18,14,0.0,33,0,240.53,1,1,1,3,26.86,15.52,1.09,0.07,0.21,0.36,0.07,0,4.193,4.193,9.0,9.0,118.11,3.22,0.0,380.31,590,0.0,1.0,-1.0,0.0,13,0,4.1,0,0
R01502,0,27,0.0,0,1,2,4,297.93,15.68,19,18.573,27,1,297.93,2,2,2,6,22.47,13.78,1.09,0.47,0.37,0.32,0.16,0,4.053,4.053,6.0,6.0,80.33,2.5,0.33,200.82,598,1.0,1.0,0.0,1.0,18,0,5.0,3,2
R01503,0,12,0.0,0,2,2,3,279.1,18.61,15,31.67,12,2,279.1,3,3,1,7,31.8,14.94,1.19,0.33,0.53,0.27,0.2,0,3.787,3.787,4.0,4.0,145.25,3.5,0.25,508.38,204,2.0,0.0,2.0,2.0,15,0,4.8,0,1
R01504,0,6,0.0,1,2,3,4,354.78,19.71,18,25.869999999999997,6,2,354.78,4,3,3,10,23.44,15.44,1.14,0.28,0.22,0.28,0.22,0,4.106,4.106,4.0,4.0,127.5,3.5,0.0,446.25,61,2.0,1.0,1.0,2.0,18,1,4.6,1,1
R01505,0,4,0.0,1,3,3,5,326.71,17.2,19,71.231,4,3,326.71,5,4,2,11,37.53,15.51,1.08,0.21,0.47,0.11,0.26,0,4.332,4.332,7.0,7.0,73.57,1.86,0.0,136.84,130,3.0,0.0,3.0,3.0,19,1,3.5,1,1
R01506,0,8,0.0,0,2,3,6,458.9,18.36,25,34.83,8,2,458.9,4,3,4,11,32.44,15.18,1.08,0.52,0.28,0.16,0.12,0,4.296,4.296,6.0,6.0,163.5,2.83,0.17,462.7,230,2.0,1.0,1.0,2.0,23,0,5.0,0,0
R01507,0,6,0.0,1,2,4,5,360.06,22.5,16,40.57000000000001,6,2,360.06,4,3,3,10,24.94,17.51,1.21,0.69,0.44,0.19,0.44,0,4.094,4.094,2.0,2.0,10.5,3.0,0.0,31.5,142,2.0,2.0,0.0,1.0,16,0,4.4,2,2
R01508,0,16,0.0,0,1,3,3,333.1,15.86,21,18.44,16,1,333.1,3,2,2,7,32.9,14.3,1.1,0.19,0.38,0.33,0.14,0,4.148,4.148,6.0,6.0,49.17,3.83,0.17,188.32,617,1.0,2.0,-1.0,0.5,21,0,4.3,1,1
R01509,0,5,0.0,1,5,6,8,389.11,19.46,20,77.787,5,5,389.11,4,5,3,12,31.8,15.28,1.14,0.55,0.45,0.4,0.2,0,4.14,4.14,7.0,7.0,112.71,3.29,0.86,370.82,540,5.0,1.0,4.0,5.0,19,0,4.0,2,1
R01510,0,2,0.0,1,1,3,8,526.07,20.23,26,13.88,2,1,526.07,5,2,5,12,34.73,16.3,1.14,0.38,0.38,0.35,0.15,0,4.269,4.269,7.0,7.0,72.14,2.43,0.0,175.3,150,1.0,2.0,-1.0,0.5,26,0,4.5,0,0
R01511,1,4,0.0,1,3,5,8,291.19,15.33,19,28.9,4,3,291.19,5,4,1,10,36.16,13.33,1.08,0.21,0.37,0.16,0.21,0,4.037,4.037,7.0,7.0,175.0,3.43,0.0,600.25,407,3.0,2.0,1.0,1.5,18,1,4.1,0,0
R01513,0,26,0.0,0,1,1,1,251.8,17.99,14,18.42,26,1,251.8,2,2,1,5,34.71,14.92,1.1,0.29,0.57,0.29,0.21,0,4.071,4.071,3.0,3.0,89.0,2.67,0.0,237.63,294,1.0,0.0,1.0,1.0,14,0,4.5,0,1
R01514,0,6,0.0,1,1,2,3,354.55,20.86,17,15.05,6,1,354.55,4,2,3,9,33.82,16.16,1.18,0.71,0.41,0.29,0.29,0,4.176,4.176,10.0,10.0,30.9,2.5,0.2,77.25,177,1.0,1.0,0.0,1.0,16,0,4.0,3,2
R01515,0,12,0.0,0,1,3,5,250.22,16.68,15,18.09,12,1,250.22,3,2,1,6,32.87,14.27,1.1,0.6,0.53,0.07,0.0,0,4.42,4.42,5.0,5.0,72.2,3.4,0.4,245.48,633,1.0,2.0,-1.0,0.5,15,0,4.2,2,1
R01516,0,5,0.0,1,2,3,5,372.77,20.71,18,29.810000000000002,5,2,372.77,4,3,3,10,34.17,16.66,1.13,0.61,0.39,0.22,0.39,0,4.289,4.289,8.0,8.0,119.38,2.62,0.38,312.78,662,2.0,1.0,1.0,2.0,18,1,4.7,2,1
R01517,1,80,0.0,0,0,0,1,289.24,20.66,14,0.0,80,0,289.24,1,1,1,3,30.71,17.22,1.11,0.29,0.21,0.21,0.14,0,4.093,4.093,2.0,2.0,2.5,1.0,0.0,2.5,672,0.0,0.0,0.0,0.0,14,1,4.2,1,0
R01518,0,23,0.0,0,1,2,2,351.24,21.95,16,13.989999999999998,23,1,351.24,2,2,3,7,33.0,16.77,1.17,0.25,0.31,0.06,0.31,0,4.088,4.088,3.0,3.0,20.33,2.33,0.0,47.37,315,1.0,1.0,0.0,1.0,15,1,4.0,0,2
R01519,0,1,0.0,1,1,2,6,447.88,22.39,20,27.295000000000005,1,1,447.88,5,2,4,11,35.75,16.81,1.23,0.4,0.15,0.5,0.25,0,4.175,4.175,5.0,5.0,41.2,4.0,0.0,164.8,724,1.0,1.0,0.0,1.0,18,0,4.9,0,2
R01520,1,5,0.0,1,2,5,7,380.09,19.0,20,32.31,5,2,380.09,4,3,3,10,32.55,15.81,1.1,0.45,0.6,0.2,0.2,0,4.175,4.175,5.0,5.0,28.4,3.4,0.0,96.56,109,2.0,3.0,-1.0,0.67,20,1,3.8,0,1
R01522,0,27,0.0,0,1,2,4,394.91,19.75,20,14.27,27,1,394.91,2,2,3,7,30.6,15.74,1.16,0.4,0.4,0.35,0.15,0,4.175,4.175,3.0,3.0,37.0,3.0,0.0,111.0,524,1.0,1.0,0.0,1.0,20,0,5.0,0,1
R01523,0,14,0.0,0,1,4,4,502.78,20.11,25,36.624,14,1,502.78,3,2,5,10,36.64,15.72,1.17,0.2,0.12,0.44,0.16,0,4.22,4.22,4.0,4.0,27.5,2.5,0.25,68.75,343,1.0,3.0,-2.0,0.33,23,0,4.4,0,0
R01524,0,6,0.0,1,2,3,7,305.76,16.99,18,27.395,6,2,305.76,4,3,2,9,30.28,14.33,1.09,0.33,0.17,0.56,0.17,0,4.278,4.278,9.0,9.0,177.33,2.89,0.0,512.48,360,2.0,1.0,1.0,2.0,16,1,5.0,1,0
R01525,0,21,0.0,0,1,1,3,343.82,16.37,21,16.68,21,1,343.82,2,2,2,6,35.29,13.99,1.09,0.29,0.38,0.33,0.19,0,4.257,4.257,5.0,5.0,29.4,2.6,0.0,76.44,91,1.0,0.0,1.0,1.0,21,0,4.8,0,0
R01526,0,11,0.0,0,3,4,7,349.82,16.66,21,29.38,11,3,349.82,3,4,3,10,28.24,14.56,1.1,0.19,0.57,0.33,0.19,0,4.062,4.062,4.0,4.0,32.0,1.75,0.25,56.0,556,3.0,1.0,2.0,3.0,20,0,5.0,1,1
R01527,0,5,0.0,1,1,5,6,296.04,15.58,19,12.24,5,1,296.04,4,2,2,8,33.0,14.73,1.05,0.21,0.26,0.26,0.16,0,4.311,4.311,1.0,1.0,32.0,3.0,1.0,96.0,434,1.0,4.0,-3.0,0.25,17,0,5.0,0,0
R01528,0,50,0.0,0,0,1,2,387.77,19.39,20,0.0,50,0,387.77,1,1,3,5,29.35,16.07,1.15,0.35,0.45,0.55,0.15,0,4.085,4.085,5.0,5.0,181.8,2.4,0.4,436.32,485,0.0,1.0,-1.0,0.0,19,0,4.1,1,1
R01529,0,8,0.0,0,3,5,9,478.64,19.94,24,48.751999999999995,8,3,478.64,4,4,5,13,34.12,15.56,1.18,0.33,0.29,0.33,0.17,0,4.254,4.254,9.0,9.0,45.0,3.78,0.0,170.1,240,3.0,2.0,1.0,1.5,23,1,5.0,0,2
R01530,0,37,0.0,0,0,2,3,237.54,13.97,17,0.0,37,0,237.54,1,1,1,3,35.35,12.97,1.06,0.24,0.59,0.29,0.06,0,4.006,4.006,4.0,4.0,28.0,3.0,0.5,84.0,390,0.0,2.0,-2.0,0.0,17,0,4.5,1,1
R01531,0,8,0.0,0,2,2,3,214.4,17.87,12,32.516000000000005,8,2,214.4,4,3,1,8,27.25,14.9,1.13,0.58,0.17,0.17,0.08,0,4.3,4.3,4.0,4.0,24.75,2.0,0.0,49.5,683,2.0,0.0,2.0,2.0,12,0,4.4,2,2
R01532,0,33,0.0,0,0,3,4,379.21,16.49,23,0.0,33,0,379.21,1,1,3,5,33.17,14.43,1.1,0.35,0.43,0.13,0.04,0,4.07,4.07,4.0,4.0,51.75,2.25,0.0,116.44,155,0.0,3.0,-3.0,0.0,22,0,4.1,0,2
R01533,0,8,0.0,0,2,2,3,325.61,21.71,15,32.870000000000005,8,2,325.61,4,3,2,9,26.87,16.59,1.16,0.4,0.67,0.2,0.07,0,4.18,4.18,6.0,6.0,205.17,2.33,0.0,478.05,567,2.0,0.0,2.0,2.0,15,1,3.8,1,1
R01534,0,25,0.0,0,2,4,6,450.52,19.59,23,45.414,25,2,450.52,2,3,4,9,31.96,16.11,1.11,0.7,0.61,0.3,0.13,0,4.404,4.404,4.0,4.0,44.25,2.75,0.75,121.69,412,2.0,2.0,0.0,1.0,23,1,5.0,3,1
R01535,0,51,0.0,0,0,1,2,372.35,18.62,20,0.0,51,0,372.35,1,1,3,5,37.9,14.73,1.18,0.35,0.45,0.25,0.1,0,4.205,4.205,4.0,4.0,100.75,1.25,0.0,125.94,298,0.0,1.0,-1.0,0.0,19,0,5.0,0,2
R01536,0,69,0.0,0,0,0,2,260.63,16.29,16,0.0,69,0,260.63,1,1,1,3,33.94,14.13,1.07,0.44,0.44,0.12,0.06,0,4.3,4.3,7.0,7.0,108.14,2.57,0.29,277.92,246,0.0,0.0,0.0,0.0,15,0,4.1,2,2
R01537,0,24,0.0,0,1,4,5,234.39,15.63,15,26.23,24,1,234.39,2,2,1,5,29.93,14.06,1.07,0.33,0.2,0.13,0.13,0,4.207,4.207,6.0,6.0,111.17,2.5,0.0,277.92,565,1.0,3.0,-2.0,0.33,14,0,5.0,0,2
R01539,0,23,0.0,0,1,2,2,209.18,13.94,15,17.959999999999997,23,1,209.18,2,2,1,5,34.4,12.53,1.05,0.73,0.27,0.27,0.27,0,4.18,4.18,11.0,11.0,24.45,3.55,0.64,86.8,491,1.0,1.0,0.0,1.0,15,0,4.4,2,2
